Consumer_Timestamp,Producer_timestamp,Date,Time,Datetime,Record Index,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2025-04-04T15:26:45.243218,2025-04-04T14:45:37.965148,10/08/2004,14.00.00,2004-08-10T14:00:00,3668,1.0,950.0,,5.4,783.0,52.0,914.0,62.0,1443.0,525.0,38.0,24.0,1.5686
2025-04-04T15:26:45.243617,2025-04-04T14:45:37.966306,10/08/2004,15.00.00,2004-08-10T15:00:00,3669,1.1,1013.0,,7.2,864.0,59.0,819.0,75.0,1544.0,644.0,40.5,23.3,1.7416
2025-04-04T15:26:45.243922,2025-04-04T14:45:37.967665,10/08/2004,16.00.00,2004-08-10T16:00:00,3670,1.2,1034.0,,6.7,845.0,67.0,841.0,88.0,1566.0,702.0,39.8,25.4,1.8213
2025-04-04T15:26:45.244159,2025-04-04T14:45:37.968793,10/08/2004,17.00.00,2004-08-10T17:00:00,3671,1.8,1082.0,,9.7,965.0,105.0,760.0,126.0,1649.0,844.0,39.6,23.3,1.6535
2025-04-04T15:26:45.244400,2025-04-04T14:45:37.969847,10/08/2004,18.00.00,2004-08-10T18:00:00,3672,1.8,1110.0,,10.9,1012.0,91.0,720.0,96.0,1725.0,905.0,38.8,24.7,1.6772
2025-04-04T15:26:45.244630,2025-04-04T14:45:37.971046,10/08/2004,19.00.00,2004-08-10T19:00:00,3673,1.7,1118.0,,10.6,999.0,69.0,706.0,79.0,1766.0,878.0,34.7,35.9,1.9528
2025-04-04T15:26:45.244866,2025-04-04T14:45:37.972184,10/08/2004,20.00.00,2004-08-10T20:00:00,3674,1.7,1136.0,,9.7,967.0,65.0,703.0,67.0,1801.0,927.0,32.3,43.6,2.07
2025-04-04T15:26:45.245182,2025-04-04T14:45:37.973366,10/08/2004,21.00.00,2004-08-10T21:00:00,3675,1.6,1106.0,,8.6,924.0,58.0,725.0,62.0,1757.0,910.0,30.7,48.1,2.0821
2025-04-04T15:26:45.245533,2025-04-04T14:45:37.974855,10/08/2004,22.00.00,2004-08-10T22:00:00,3676,1.7,1151.0,,10.2,984.0,67.0,678.0,64.0,1823.0,1024.0,29.5,50.6,2.0492
2025-04-04T15:26:45.245870,2025-04-04T14:45:37.976455,10/08/2004,23.00.00,2004-08-10T23:00:00,3677,1.8,1144.0,,10.5,997.0,64.0,669.0,63.0,1816.0,1021.0,28.8,52.0,2.0297
2025-04-04T15:26:45.246187,2025-04-04T14:45:37.977902,11/08/2004,00.00.00,2004-08-11T00:00:00,3678,1.5,1118.0,,8.8,930.0,65.0,697.0,60.0,1748.0,1027.0,28.2,55.0,2.0697
2025-04-04T15:26:45.246483,2025-04-04T14:45:37.978730,11/08/2004,01.00.00,2004-08-11T01:00:00,3679,1.2,1066.0,,6.6,839.0,47.0,740.0,49.0,1700.0,993.0,27.2,59.1,2.0997
2025-04-04T15:26:45.246772,2025-04-04T14:45:37.979549,11/08/2004,02.00.00,2004-08-11T02:00:00,3680,0.8,991.0,,5.3,778.0,29.0,797.0,36.0,1665.0,910.0,26.7,60.7,2.0977
2025-04-04T15:26:45.247057,2025-04-04T14:45:37.980598,11/08/2004,03.00.00,2004-08-11T03:00:00,3681,0.5,906.0,,3.0,650.0,,961.0,,1581.0,768.0,26.9,60.3,2.1074
2025-04-04T15:26:45.247337,2025-04-04T14:45:37.981898,11/08/2004,04.00.00,2004-08-11T04:00:00,3682,0.5,903.0,,3.2,662.0,16.0,932.0,24.0,1590.0,760.0,26.4,61.6,2.0931
2025-04-04T15:26:45.247626,2025-04-04T14:45:37.983411,11/08/2004,05.00.00,2004-08-11T05:00:00,3683,0.7,941.0,,3.5,685.0,50.0,895.0,32.0,1632.0,834.0,25.9,63.6,2.102
2025-04-04T15:26:45.247907,2025-04-04T14:45:37.984813,11/08/2004,06.00.00,2004-08-11T06:00:00,3684,1.1,1074.0,,7.2,866.0,78.0,717.0,42.0,1768.0,1075.0,26.1,63.7,2.117
2025-04-04T15:26:45.248211,2025-04-04T14:45:37.985751,11/08/2004,07.00.00,2004-08-11T07:00:00,3685,1.4,1114.0,,9.5,958.0,89.0,663.0,42.0,1836.0,1167.0,26.8,60.5,2.1008
2025-04-04T15:26:45.249266,2025-04-04T14:45:37.986788,11/08/2004,08.00.00,2004-08-11T08:00:00,3686,1.7,1162.0,,11.1,1019.0,97.0,622.0,51.0,1904.0,1178.0,27.9,56.5,2.0895
2025-04-04T15:26:45.249950,2025-04-04T14:45:37.987749,11/08/2004,09.00.00,2004-08-11T09:00:00,3687,1.8,1165.0,,9.7,967.0,93.0,651.0,58.0,1825.0,1120.0,29.8,51.1,2.1054
2025-04-04T15:26:45.250677,2025-04-04T14:45:37.989014,11/08/2004,10.00.00,2004-08-11T10:00:00,3688,1.8,1179.0,,9.5,957.0,105.0,680.0,67.0,1819.0,1131.0,33.6,41.0,2.0995
2025-04-04T15:26:45.251297,2025-04-04T14:45:37.990126,11/08/2004,11.00.00,2004-08-11T11:00:00,3689,1.7,1144.0,,8.3,913.0,89.0,715.0,68.0,1782.0,972.0,35.1,38.1,2.1144
2025-04-04T15:26:45.251736,2025-04-04T14:45:37.991056,11/08/2004,12.00.00,2004-08-11T12:00:00,3690,1.3,1066.0,,6.0,813.0,63.0,792.0,56.0,1657.0,764.0,36.2,34.9,2.0578
2025-04-04T15:26:45.252105,2025-04-04T14:45:37.992455,11/08/2004,13.00.00,2004-08-11T13:00:00,3691,1.3,1056.0,,5.8,802.0,52.0,824.0,47.0,1620.0,670.0,38.0,30.7,2.0022
2025-04-04T15:26:45.252501,2025-04-04T14:45:37.993420,11/08/2004,14.00.00,2004-08-11T14:00:00,3692,1.0,995.0,,5.1,769.0,48.0,882.0,46.0,1576.0,615.0,36.6,30.8,1.8617
2025-04-04T15:26:45.252835,2025-04-04T14:45:37.994506,11/08/2004,15.00.00,2004-08-11T15:00:00,3693,1.0,967.0,,4.5,740.0,50.0,926.0,50.0,1526.0,557.0,38.8,25.4,1.7282
2025-04-04T15:26:45.253160,2025-04-04T14:45:37.995572,11/08/2004,16.00.00,2004-08-11T16:00:00,3694,1.4,1048.0,,6.6,839.0,80.0,845.0,65.0,1607.0,700.0,38.7,25.8,1.7426
2025-04-04T15:26:45.253456,2025-04-04T14:45:37.996788,11/08/2004,17.00.00,2004-08-11T17:00:00,3695,1.6,1092.0,,8.0,901.0,78.0,777.0,69.0,1691.0,734.0,37.4,29.9,1.8848
2025-04-04T15:26:45.253740,2025-04-04T14:45:37.997902,11/08/2004,18.00.00,2004-08-11T18:00:00,3696,1.4,1056.0,,7.6,883.0,64.0,799.0,63.0,1672.0,684.0,36.2,31.1,1.8371
2025-04-04T15:26:45.254025,2025-04-04T14:45:37.998652,11/08/2004,19.00.00,2004-08-11T19:00:00,3697,1.7,1100.0,,10.1,982.0,84.0,720.0,69.0,1760.0,823.0,33.8,34.5,1.7788
2025-04-04T15:26:45.254314,2025-04-04T14:45:37.999622,11/08/2004,20.00.00,2004-08-11T20:00:00,3698,1.4,1057.0,,7.8,890.0,72.0,778.0,57.0,1701.0,801.0,31.4,40.7,1.8377
2025-04-04T15:26:45.254592,2025-04-04T14:45:38.000499,11/08/2004,21.00.00,2004-08-11T21:00:00,3699,1.5,1068.0,,8.4,917.0,70.0,736.0,59.0,1728.0,916.0,30.8,45.0,1.9733
2025-04-04T15:26:45.254866,2025-04-04T14:45:38.001178,11/08/2004,22.00.00,2004-08-11T22:00:00,3700,1.4,1050.0,,7.7,887.0,59.0,770.0,54.0,1696.0,820.0,29.4,50.0,2.0181
2025-04-04T15:26:45.255142,2025-04-04T14:45:38.002604,11/08/2004,23.00.00,2004-08-11T23:00:00,3701,1.5,1074.0,,7.6,884.0,63.0,764.0,57.0,1726.0,838.0,28.1,54.1,2.029
2025-04-04T15:26:45.255432,2025-04-04T14:45:38.003965,12/08/2004,00.00.00,2004-08-12T00:00:00,3702,1.6,1053.0,,7.9,895.0,58.0,745.0,46.0,1727.0,882.0,27.3,57.8,2.0646
2025-04-04T15:26:45.255894,2025-04-04T14:45:38.004733,12/08/2004,01.00.00,2004-08-12T01:00:00,3703,1.2,1003.0,,6.3,825.0,68.0,794.0,65.0,1716.0,801.0,26.7,60.6,2.0942
2025-04-04T15:26:45.256405,2025-04-04T14:45:38.005549,12/08/2004,02.00.00,2004-08-12T02:00:00,3704,0.9,933.0,,3.8,701.0,57.0,906.0,62.0,1638.0,690.0,25.9,64.5,2.1247
2025-04-04T15:26:45.256970,2025-04-04T14:45:38.006482,12/08/2004,03.00.00,2004-08-12T03:00:00,3705,0.6,869.0,,2.4,614.0,,1001.0,,1565.0,674.0,25.6,63.5,2.0566
2025-04-04T15:26:45.257463,2025-04-04T14:45:38.007069,12/08/2004,04.00.00,2004-08-12T04:00:00,3706,,864.0,,2.5,617.0,15.0,1027.0,25.0,1561.0,622.0,26.7,61.0,2.101
2025-04-04T15:26:45.257843,2025-04-04T14:45:38.007976,12/08/2004,05.00.00,2004-08-12T05:00:00,3707,0.7,931.0,,4.2,721.0,47.0,888.0,37.0,1651.0,799.0,25.8,64.6,2.1195
2025-04-04T15:26:45.258187,2025-04-04T14:45:38.008799,12/08/2004,06.00.00,2004-08-12T06:00:00,3708,0.7,921.0,,4.5,738.0,39.0,893.0,41.0,1623.0,818.0,26.5,60.6,2.063
2025-04-04T15:26:45.258559,2025-04-04T14:45:38.010374,12/08/2004,07.00.00,2004-08-12T07:00:00,3709,1.7,1139.0,,11.0,1013.0,87.0,672.0,60.0,1932.0,1034.0,26.4,61.7,2.0929
2025-04-04T15:26:45.258869,2025-04-04T14:45:38.011297,12/08/2004,08.00.00,2004-08-12T08:00:00,3710,2.2,1205.0,,14.1,1118.0,122.0,585.0,65.0,2019.0,1189.0,27.5,60.1,2.1719
2025-04-04T15:26:45.259208,2025-04-04T14:45:38.012158,12/08/2004,09.00.00,2004-08-12T09:00:00,3711,1.9,1126.0,,9.5,957.0,122.0,694.0,71.0,1841.0,1034.0,29.4,53.1,2.1362
2025-04-04T15:26:45.259481,2025-04-04T14:45:38.013148,12/08/2004,10.00.00,2004-08-12T10:00:00,3712,1.5,1066.0,,6.9,855.0,101.0,803.0,61.0,1712.0,929.0,33.4,39.9,2.0177
2025-04-04T15:26:45.259775,2025-04-04T14:45:38.014024,12/08/2004,11.00.00,2004-08-12T11:00:00,3713,1.6,1069.0,,7.2,867.0,92.0,785.0,65.0,1717.0,880.0,33.2,39.2,1.9642
2025-04-04T15:26:45.259987,2025-04-04T14:45:38.014645,12/08/2004,12.00.00,2004-08-12T12:00:00,3714,1.3,975.0,,5.5,788.0,70.0,851.0,54.0,1629.0,701.0,34.5,35.1,1.8856
2025-04-04T15:26:45.260287,2025-04-04T14:45:38.015427,12/08/2004,13.00.00,2004-08-12T13:00:00,3715,1.1,955.0,,5.1,766.0,58.0,898.0,58.0,1597.0,620.0,37.1,30.5,1.8962
2025-04-04T15:26:45.260571,2025-04-04T14:45:38.016641,12/08/2004,14.00.00,2004-08-12T14:00:00,3716,1.0,949.0,,5.0,764.0,44.0,898.0,56.0,1579.0,573.0,35.9,32.1,1.8697
2025-04-04T15:26:45.260855,2025-04-04T14:45:38.017655,12/08/2004,15.00.00,2004-08-12T15:00:00,3717,1.0,941.0,,5.6,792.0,44.0,897.0,60.0,1582.0,544.0,37.3,28.0,1.7537
2025-04-04T15:26:45.261156,2025-04-04T14:45:38.018682,12/08/2004,16.00.00,2004-08-12T16:00:00,3718,1.1,942.0,,5.7,800.0,52.0,877.0,69.0,1567.0,581.0,38.1,26.3,1.7252
2025-04-04T15:26:45.261491,2025-04-04T14:45:38.019498,12/08/2004,17.00.00,2004-08-12T17:00:00,3719,1.3,974.0,,7.0,855.0,53.0,836.0,67.0,1607.0,610.0,37.1,27.2,1.6844
2025-04-04T15:26:45.261812,2025-04-04T14:45:38.020375,12/08/2004,18.00.00,2004-08-12T18:00:00,3720,1.5,1012.0,,8.1,904.0,65.0,794.0,79.0,1653.0,695.0,35.2,31.2,1.7485
2025-04-04T15:26:45.262117,2025-04-04T14:45:38.021255,12/08/2004,19.00.00,2004-08-12T19:00:00,3721,1.6,1017.0,,8.7,929.0,67.0,772.0,86.0,1702.0,709.0,32.1,38.7,1.819
2025-04-04T15:26:45.262479,2025-04-04T14:45:38.022419,12/08/2004,20.00.00,2004-08-12T20:00:00,3722,1.5,1006.0,,7.9,896.0,67.0,797.0,79.0,1697.0,736.0,30.3,45.1,1.9129
2025-04-04T15:26:45.262777,2025-04-04T14:45:38.023500,12/08/2004,21.00.00,2004-08-12T21:00:00,3723,1.3,1008.0,,7.5,878.0,53.0,792.0,67.0,1691.0,722.0,29.3,50.2,2.0127
2025-04-04T15:26:45.263166,2025-04-04T14:45:38.024616,12/08/2004,22.00.00,2004-08-12T22:00:00,3724,1.2,989.0,,6.0,814.0,53.0,845.0,65.0,1657.0,680.0,28.6,53.7,2.0691
2025-04-04T15:26:45.263624,2025-04-04T14:45:38.025872,12/08/2004,23.00.00,2004-08-12T23:00:00,3725,1.6,1080.0,,8.5,920.0,60.0,739.0,67.0,1761.0,772.0,27.8,57.4,2.1107
2025-04-04T15:26:45.264303,2025-04-04T14:45:38.026797,13/08/2004,00.00.00,2004-08-13T00:00:00,3726,1.4,1033.0,,7.0,856.0,60.0,774.0,62.0,1736.0,769.0,27.4,59.4,2.1395
2025-04-04T15:26:45.265206,2025-04-04T14:45:38.028111,13/08/2004,01.00.00,2004-08-13T01:00:00,3727,1.1,968.0,,5.6,794.0,39.0,836.0,48.0,1688.0,654.0,27.2,59.3,2.1059
2025-04-04T15:26:45.265600,2025-04-04T14:45:38.029018,13/08/2004,02.00.00,2004-08-13T02:00:00,3728,0.7,853.0,,2.6,626.0,22.0,1045.0,33.0,1557.0,516.0,26.7,61.0,2.1005
2025-04-04T15:26:45.265932,2025-04-04T14:45:38.030365,13/08/2004,03.00.00,2004-08-13T03:00:00,3729,0.4,810.0,,1.5,544.0,,1264.0,,1485.0,447.0,26.0,62.7,2.0737
2025-04-04T15:26:45.266321,2025-04-04T14:45:38.031345,13/08/2004,04.00.00,2004-08-13T04:00:00,3730,0.5,817.0,,1.7,558.0,7.0,1232.0,11.0,1485.0,452.0,25.4,63.1,2.0184
2025-04-04T15:26:45.266751,2025-04-04T14:45:38.032500,13/08/2004,05.00.00,2004-08-13T05:00:00,3731,0.5,840.0,,2.0,586.0,25.0,1154.0,34.0,1499.0,492.0,26.1,60.3,2.012
2025-04-04T15:26:45.267197,2025-04-04T14:45:38.033651,13/08/2004,06.00.00,2004-08-13T06:00:00,3732,0.8,940.0,,4.0,709.0,47.0,956.0,52.0,1641.0,588.0,25.2,67.1,2.1164
2025-04-04T15:26:45.267548,2025-04-04T14:45:38.034687,13/08/2004,07.00.00,2004-08-13T07:00:00,3733,1.6,1076.0,,8.6,924.0,101.0,720.0,80.0,1806.0,909.0,26.0,61.9,2.0511
2025-04-04T15:26:45.267897,2025-04-04T14:45:38.035546,13/08/2004,08.00.00,2004-08-13T08:00:00,3734,1.6,1086.0,,10.1,981.0,100.0,688.0,86.0,1818.0,1007.0,27.0,57.5,2.0183
2025-04-04T15:26:45.268206,2025-04-04T14:45:38.036444,13/08/2004,09.00.00,2004-08-13T09:00:00,3735,1.4,1031.0,,8.7,929.0,79.0,759.0,77.0,1722.0,809.0,30.5,44.4,1.9076
2025-04-04T15:26:45.268505,2025-04-04T14:45:38.037374,13/08/2004,10.00.00,2004-08-13T10:00:00,3736,1.5,1016.0,,7.9,896.0,91.0,766.0,93.0,1704.0,820.0,33.4,35.1,1.781
2025-04-04T15:26:45.268805,2025-04-04T14:45:38.038372,13/08/2004,11.00.00,2004-08-13T11:00:00,3737,1.2,953.0,,5.8,801.0,83.0,868.0,109.0,1573.0,657.0,35.7,29.0,1.6716
2025-04-04T15:26:45.269094,2025-04-04T14:45:38.039712,13/08/2004,12.00.00,2004-08-13T12:00:00,3738,1.1,918.0,,5.3,779.0,65.0,896.0,89.0,1537.0,551.0,35.8,27.7,1.6041
2025-04-04T15:26:45.269385,2025-04-04T14:45:38.040792,13/08/2004,13.00.00,2004-08-13T13:00:00,3739,0.8,892.0,,4.2,724.0,55.0,971.0,71.0,1490.0,511.0,36.3,27.4,1.6264
2025-04-04T15:26:45.269712,2025-04-04T14:45:38.042195,13/08/2004,14.00.00,2004-08-13T14:00:00,3740,0.7,841.0,,3.3,673.0,40.0,1061.0,56.0,1394.0,451.0,33.6,28.8,1.4695
2025-04-04T15:26:45.270094,2025-04-04T14:45:38.043172,13/08/2004,15.00.00,2004-08-13T15:00:00,3741,0.7,799.0,,4.0,709.0,48.0,1078.0,68.0,1332.0,462.0,35.2,20.5,1.1418
2025-04-04T15:26:45.270743,2025-04-04T14:45:38.044231,13/08/2004,16.00.00,2004-08-13T16:00:00,3742,0.7,838.0,,4.3,726.0,46.0,1056.0,61.0,1382.0,440.0,35.0,22.4,1.2371
2025-04-04T15:26:45.271208,2025-04-04T14:45:38.045437,13/08/2004,17.00.00,2004-08-13T17:00:00,3743,1.0,870.0,,4.6,745.0,54.0,998.0,70.0,1400.0,472.0,34.0,25.2,1.314
2025-04-04T15:26:45.271828,2025-04-04T14:45:38.046368,13/08/2004,18.00.00,2004-08-13T18:00:00,3744,1.0,892.0,,5.1,771.0,55.0,965.0,76.0,1465.0,494.0,32.0,28.2,1.3204
2025-04-04T15:26:45.272356,2025-04-04T14:45:38.047161,13/08/2004,19.00.00,2004-08-13T19:00:00,3745,1.2,926.0,,5.9,805.0,60.0,901.0,78.0,1511.0,524.0,29.4,34.4,1.3899
2025-04-04T15:26:45.272725,2025-04-04T14:45:38.048222,13/08/2004,20.00.00,2004-08-13T20:00:00,3746,1.1,919.0,,5.7,796.0,62.0,870.0,80.0,1538.0,560.0,28.1,41.1,1.535
2025-04-04T15:26:45.273038,2025-04-04T14:45:38.048974,13/08/2004,21.00.00,2004-08-13T21:00:00,3747,1.0,932.0,,4.7,746.0,51.0,912.0,71.0,1528.0,534.0,26.9,47.5,1.6595
2025-04-04T15:26:45.273395,2025-04-04T14:45:38.049971,13/08/2004,22.00.00,2004-08-13T22:00:00,3748,1.2,957.0,,5.1,767.0,57.0,867.0,74.0,1534.0,577.0,26.6,50.4,1.724
2025-04-04T15:26:45.273721,2025-04-04T14:45:38.051156,13/08/2004,23.00.00,2004-08-13T23:00:00,3749,1.4,994.0,,5.9,806.0,72.0,830.0,90.0,1580.0,674.0,25.9,52.9,1.7478
2025-04-04T15:26:45.274026,2025-04-04T14:45:38.052136,14/08/2004,00.00.00,2004-08-14T00:00:00,3750,1.3,984.0,,5.6,795.0,63.0,838.0,78.0,1570.0,676.0,25.4,54.6,1.7483
2025-04-04T15:26:45.274317,2025-04-04T14:45:38.053509,14/08/2004,01.00.00,2004-08-14T01:00:00,3751,1.0,919.0,,4.5,737.0,49.0,899.0,63.0,1534.0,611.0,25.1,55.7,1.7471
2025-04-04T15:26:45.274604,2025-04-04T14:45:38.054468,14/08/2004,02.00.00,2004-08-14T02:00:00,3752,0.6,847.0,,2.5,618.0,30.0,1075.0,42.0,1442.0,529.0,25.1,55.3,1.733
2025-04-04T15:26:45.301624,2025-04-04T14:45:38.055483,14/08/2004,03.00.00,2004-08-14T03:00:00,3753,0.4,802.0,,1.7,559.0,,1232.0,,1414.0,478.0,25.0,56.0,1.7428
2025-04-04T15:26:45.302317,2025-04-04T14:45:38.056297,14/08/2004,04.00.00,2004-08-14T04:00:00,3754,0.4,795.0,,1.8,569.0,18.0,1178.0,27.0,1426.0,497.0,25.2,55.0,1.7405
2025-04-04T15:26:45.302791,2025-04-04T14:45:38.057261,14/08/2004,05.00.00,2004-08-14T05:00:00,3755,0.4,809.0,,1.9,578.0,22.0,1170.0,29.0,1445.0,513.0,25.6,53.5,1.7291
2025-04-04T15:26:45.303234,2025-04-04T14:45:38.058387,14/08/2004,06.00.00,2004-08-14T06:00:00,3756,0.5,835.0,,2.6,626.0,39.0,1088.0,41.0,1471.0,563.0,24.7,55.9,1.7114
2025-04-04T15:26:45.303672,2025-04-04T14:45:38.059950,14/08/2004,07.00.00,2004-08-14T07:00:00,3757,1.1,967.0,,6.3,826.0,68.0,821.0,61.0,1639.0,822.0,24.0,57.2,1.6835
2025-04-04T15:26:45.304071,2025-04-04T14:45:38.060910,14/08/2004,08.00.00,2004-08-14T08:00:00,3758,1.2,969.0,,6.8,849.0,84.0,800.0,68.0,1626.0,890.0,25.0,53.2,1.663
2025-04-04T15:26:45.304490,2025-04-04T14:45:38.061857,14/08/2004,09.00.00,2004-08-14T09:00:00,3759,0.9,913.0,,4.7,749.0,54.0,911.0,58.0,1535.0,742.0,28.0,43.4,1.6162
2025-04-04T15:26:45.304949,2025-04-04T14:45:38.062759,14/08/2004,10.00.00,2004-08-14T10:00:00,3760,0.9,933.0,,4.7,748.0,51.0,948.0,52.0,1551.0,629.0,31.6,35.5,1.6269
2025-04-04T15:26:45.305460,2025-04-04T14:45:38.063484,14/08/2004,11.00.00,2004-08-14T11:00:00,3761,1.0,922.0,,4.0,712.0,52.0,924.0,57.0,1494.0,609.0,35.0,29.0,1.6017
2025-04-04T15:26:45.305812,2025-04-04T14:45:38.064195,14/08/2004,12.00.00,2004-08-14T12:00:00,3762,0.8,914.0,,4.3,726.0,44.0,959.0,51.0,1496.0,534.0,35.3,27.6,1.5512
2025-04-04T15:26:45.306215,2025-04-04T14:45:38.065095,14/08/2004,13.00.00,2004-08-14T13:00:00,3763,0.8,873.0,,3.8,699.0,47.0,999.0,53.0,1413.0,528.0,36.2,24.1,1.4235
2025-04-04T15:26:45.306569,2025-04-04T14:45:38.065901,14/08/2004,14.00.00,2004-08-14T14:00:00,3764,0.7,831.0,,3.4,676.0,37.0,1041.0,49.0,1350.0,463.0,34.8,24.5,1.3373
2025-04-04T15:26:45.307083,2025-04-04T14:45:38.066826,14/08/2004,15.00.00,2004-08-14T15:00:00,3765,0.7,840.0,,3.6,685.0,33.0,1051.0,44.0,1339.0,462.0,38.2,19.6,1.2915
2025-04-04T15:26:45.307421,2025-04-04T14:45:38.067706,14/08/2004,16.00.00,2004-08-14T16:00:00,3766,0.7,874.0,,3.6,686.0,36.0,1032.0,48.0,1402.0,501.0,38.9,20.3,1.382
2025-04-04T15:26:45.307727,2025-04-04T14:45:38.068647,14/08/2004,17.00.00,2004-08-14T17:00:00,3767,0.7,896.0,,3.6,687.0,33.0,1006.0,46.0,1438.0,493.0,36.9,27.1,1.6683
2025-04-04T15:26:45.308061,2025-04-04T14:45:38.069737,14/08/2004,18.00.00,2004-08-14T18:00:00,3768,0.9,964.0,,5.1,769.0,40.0,873.0,56.0,1546.0,572.0,35.2,32.1,1.7898
2025-04-04T15:26:45.308292,2025-04-04T14:45:38.070581,14/08/2004,19.00.00,2004-08-14T19:00:00,3769,1.2,1001.0,,6.6,838.0,56.0,801.0,73.0,1614.0,668.0,32.0,38.2,1.788
2025-04-04T15:26:45.308567,2025-04-04T14:45:38.071485,14/08/2004,20.00.00,2004-08-14T20:00:00,3770,1.4,1005.0,,7.3,868.0,71.0,779.0,85.0,1633.0,771.0,29.8,41.8,1.7269
2025-04-04T15:26:45.308864,2025-04-04T14:45:38.072286,14/08/2004,21.00.00,2004-08-14T21:00:00,3771,1.2,979.0,,6.1,818.0,57.0,797.0,72.0,1590.0,732.0,28.2,45.9,1.7272
2025-04-04T15:26:45.309153,2025-04-04T14:45:38.073876,14/08/2004,22.00.00,2004-08-14T22:00:00,3772,1.0,935.0,,5.2,774.0,43.0,825.0,53.0,1562.0,687.0,27.1,48.2,1.7075
2025-04-04T15:26:45.309434,2025-04-04T14:45:38.074731,14/08/2004,23.00.00,2004-08-14T23:00:00,3773,0.9,939.0,,4.9,758.0,40.0,858.0,47.0,1544.0,664.0,26.7,49.5,1.7048
2025-04-04T15:26:45.309727,2025-04-04T14:45:38.076004,15/08/2004,00.00.00,2004-08-15T00:00:00,3774,0.7,878.0,,3.5,684.0,26.0,947.0,37.0,1475.0,588.0,26.1,50.8,1.6917
2025-04-04T15:26:45.310002,2025-04-04T14:45:38.077251,15/08/2004,01.00.00,2004-08-15T01:00:00,3775,0.5,848.0,,3.0,650.0,24.0,989.0,34.0,1479.0,610.0,25.7,52.5,1.7077
2025-04-04T15:26:45.310278,2025-04-04T14:45:38.078086,15/08/2004,02.00.00,2004-08-15T02:00:00,3776,0.5,826.0,,2.7,631.0,24.0,1028.0,33.0,1473.0,593.0,24.8,55.4,1.7054
2025-04-04T15:26:45.310550,2025-04-04T14:45:38.079387,15/08/2004,03.00.00,2004-08-15T03:00:00,3777,0.4,804.0,,2.2,597.0,,1077.0,,1454.0,566.0,23.8,57.5,1.6723
2025-04-04T15:26:45.310827,2025-04-04T14:45:38.080347,15/08/2004,04.00.00,2004-08-15T04:00:00,3778,,789.0,,2.0,584.0,18.0,1107.0,27.0,1457.0,571.0,22.4,62.2,1.6648
2025-04-04T15:26:45.311101,2025-04-04T14:45:38.081485,15/08/2004,05.00.00,2004-08-15T05:00:00,3779,0.4,785.0,,2.4,612.0,18.0,1054.0,27.0,1443.0,614.0,22.5,61.8,1.6654
2025-04-04T15:26:45.311396,2025-04-04T14:45:38.082597,15/08/2004,06.00.00,2004-08-15T06:00:00,3780,0.4,772.0,,2.0,584.0,19.0,1149.0,27.0,1414.0,566.0,22.7,59.2,1.6139
2025-04-04T15:26:45.312016,2025-04-04T14:45:38.083742,15/08/2004,07.00.00,2004-08-15T07:00:00,3781,0.5,796.0,,2.5,623.0,22.0,1064.0,28.0,1425.0,594.0,23.0,58.4,1.6223
2025-04-04T15:26:45.312453,2025-04-04T14:45:38.084620,15/08/2004,08.00.00,2004-08-15T08:00:00,3782,0.7,875.0,,3.5,682.0,34.0,983.0,36.0,1457.0,611.0,23.9,56.3,1.6489
2025-04-04T15:26:45.313132,2025-04-04T14:45:38.086397,15/08/2004,09.00.00,2004-08-15T09:00:00,3783,1.1,955.0,,6.0,811.0,61.0,841.0,59.0,1562.0,759.0,26.3,50.1,1.6889
2025-04-04T15:26:45.313914,2025-04-04T14:45:38.088044,15/08/2004,10.00.00,2004-08-15T10:00:00,3784,1.0,938.0,,5.3,778.0,46.0,896.0,56.0,1520.0,700.0,32.1,34.0,1.6039
2025-04-04T15:26:45.314608,2025-04-04T14:45:38.090788,15/08/2004,11.00.00,2004-08-15T11:00:00,3785,1.2,954.0,,6.3,826.0,56.0,870.0,70.0,1531.0,691.0,35.8,25.7,1.4861
2025-04-04T15:26:45.314891,2025-04-04T14:45:38.092771,15/08/2004,12.00.00,2004-08-15T12:00:00,3786,1.1,875.0,,4.8,753.0,31.0,978.0,36.0,1402.0,579.0,38.3,19.8,1.3067
2025-04-04T15:26:45.315142,2025-04-04T14:45:38.093961,15/08/2004,13.00.00,2004-08-15T13:00:00,3787,0.6,810.0,,3.2,664.0,11.0,1123.0,17.0,1312.0,478.0,37.3,20.5,1.286
2025-04-04T15:26:45.315491,2025-04-04T14:45:38.095781,15/08/2004,14.00.00,2004-08-15T14:00:00,3788,0.4,746.0,,2.6,624.0,8.0,1227.0,14.0,1209.0,410.0,36.3,18.4,1.0976
2025-04-04T15:26:45.315785,2025-04-04T14:45:38.097281,15/08/2004,15.00.00,2004-08-15T15:00:00,3789,0.4,738.0,,2.4,610.0,14.0,1281.0,24.0,1204.0,404.0,36.8,16.9,1.0347
2025-04-04T15:26:45.316101,2025-04-04T14:45:38.097965,15/08/2004,16.00.00,2004-08-15T16:00:00,3790,0.5,771.0,,3.0,652.0,21.0,1223.0,36.0,1239.0,440.0,37.9,15.9,1.0296
